pubnumber,title,url
WO2007026255A3,DEDIFFERENTIATED CELLS AND METHODS OF MAKING AND USING DEDIFFERENTIATED CELLS ,http://www.google.com/patents/about?id=Oyl9AAAAEBAJ&dq=DEDIFFERENTIATED+CELLS+AND+METHODS+OF+MAKING+AND+USING+DEDIFFERENTIATED+CELLS
WO2009092972A3,COSMETIC COMPOSITION FOR BLOCKING SKIN PIGMENTATION INDUCED BY UV RADIATION ,http://www.google.com/patents/about?id=BP7wAAAAEBAJ&dq=COSMETIC+COMPOSITION+FOR+BLOCKING+SKIN+PIGMENTATION+INDUCED+BY+UV+RADIATION
WO2005007797A3,OLIGODENDROCYTE PRECURSOR CELLS AND METHODS OF OBTAINING AND CULTURING THE SAME ,http://www.google.com/patents/about?id=nnCZAAAAEBAJ&dq=OLIGODENDROCYTE+PRECURSOR+CELLS+AND+METHODS+OF+OBTAINING+AND+CULTURING+THE+SAME
WO2006093151A1,"CULTURED CELL SHEET, PRODUCTION METHOD THEREOF, AND APPLICATION METHOD THEREOF ","http://www.google.com/patents/about?id=b9ytAAAAEBAJ&dq=CULTURED+CELL+SHEET,+PRODUCTION+METHOD+THEREOF,+AND+APPLICATION+METHOD+THEREOF"
WO2008103259A3,A METHOD FOR ENSURING THE USE OF BRINE WITH AN OPTIMAL COMPOSITION ,http://www.google.com/patents/about?id=PyXKAAAAEBAJ&dq=A+METHOD+FOR+ENSURING+THE+USE+OF+BRINE+WITH+AN+OPTIMAL+COMPOSITION
WO2008092099A8,COMPOSITIONS AND METHODS FOR TREATING HEMATOPOIETIC MALIGNANCIES ,http://www.google.com/patents/about?id=M_vPAAAAEBAJ&dq=COMPOSITIONS+AND+METHODS+FOR+TREATING+HEMATOPOIETIC+MALIGNANCIES
WO2010038610A1,NOVEL CARTILAGE CELL PROLIFERATION AND DIFFERENTIATION INDUCER ,http://www.google.com/patents/about?id=J6DIAAAAEBAJ&dq=NOVEL+CARTILAGE+CELL+PROLIFERATION+AND+DIFFERENTIATION+INDUCER
WO2008054509A3,METHODS FOR ASSESSING CELL LABELING ,http://www.google.com/patents/about?id=pcSiAAAAEBAJ&dq=METHODS+FOR+ASSESSING+CELL+LABELING
WO2005024004A1,METHOD OF DIFFERENTIATING MESENCHYMAL STEM CELL INTO LIVER CELL AND ARTIFICIAL HUMAN LIVER CELL ,http://www.google.com/patents/about?id=_djbAAAAEBAJ&dq=METHOD+OF+DIFFERENTIATING+MESENCHYMAL+STEM+CELL+INTO+LIVER+CELL+AND+ARTIFICIAL+HUMAN+LIVER+CELL
WO2010084300A3,STEM CELL CULTURE METHODS ,http://www.google.com/patents/about?id=o6iVAAAAEBAJ&dq=STEM+CELL+CULTURE+METHODS
WO2007054720A8,REPROGRAMMING AND GENETIC MODIFICATION OF CELLS ,http://www.google.com/patents/about?id=017wAAAAEBAJ&dq=REPROGRAMMING+AND+GENETIC+MODIFICATION+OF+CELLS
WO2007079183A3,PLACENTAL STEM CELL POPULATIONS ,http://www.google.com/patents/about?id=mKPdAAAAEBAJ&dq=PLACENTAL+STEM+CELL+POPULATIONS
WO2003062384A3,STEM CELL MATURATION FOR ALL TISSUE TYPES ,http://www.google.com/patents/about?id=DwmVAAAAEBAJ&dq=STEM+CELL+MATURATION+FOR+ALL+TISSUE+TYPES
WO2009118524A3,EFFICIENT INSERTION OF DNA INTO EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=tuDWAAAAEBAJ&dq=EFFICIENT+INSERTION+OF+DNA+INTO+EMBRYONIC+STEM+CELLS
WO2009121999A1,SPECIFIC PROMOTER OF STEM CELLS ,http://www.google.com/patents/about?id=R95fAQAAEBAJ&dq=SPECIFIC+PROMOTER+OF+STEM+CELLS
WO2004052079A3,METHOD FOR PROGRAMMED DIFFERENTIATION OF STEM CELLS ,http://www.google.com/patents/about?id=KcSaAAAAEBAJ&dq=METHOD+FOR+PROGRAMMED+DIFFERENTIATION+OF+STEM+CELLS
WO2009016078A3,METHOD FOR CULTURING MAMMALIAN STEM CELLS ,http://www.google.com/patents/about?id=oPvSAAAAEBAJ&dq=METHOD+FOR+CULTURING+MAMMALIAN+STEM+CELLS
WO2007100692A3,METHOD OF GENERATING HUMAN RETINAL PROGENITORS FROM EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=8CXHAAAAEBAJ&dq=METHOD+OF+GENERATING+HUMAN+RETINAL+PROGENITORS+FROM+EMBRYONIC+STEM+CELLS
WO2005019441A1,METHOD OF DIFFERENTIATION FROM EMBRYO-STEM CELL OF PRIMATE TO HEMATOGENOUS CELL ,http://www.google.com/patents/about?id=P7OgAAAAEBAJ&dq=METHOD+OF+DIFFERENTIATION+FROM+EMBRYO-STEM+CELL+OF+PRIMATE+TO+HEMATOGENOUS+CELL
WO2002069976A8,OVARIAN HORMONE INDUCED NEURAL STEM CELL INCREASE ,http://www.google.com/patents/about?id=dr6UAAAAEBAJ&dq=OVARIAN+HORMONE+INDUCED+NEURAL+STEM+CELL+INCREASE
WO1999055841A3,PROCESS FOR OBTAINING STEM CELLS ,http://www.google.com/patents/about?id=ZWuVAAAAEBAJ&dq=PROCESS+FOR+OBTAINING+STEM+CELLS
WO2010114193A1,ISOLATION METHOD FOR INNER CELL MASSES AND METHOD FOR PREPARING EMBRYONIC STEM CELL LINES USING THE SAME ,http://www.google.com/patents/about?id=6JDWAAAAEBAJ&dq=ISOLATION+METHOD+FOR+INNER+CELL+MASSES+AND+METHOD+FOR+PREPARING+EMBRYONIC+STEM+CELL+LINES+USING+THE+SAME
WO2009142888A3,IMMORTAL UNIPOTENT PORCINE PICM- 19H AND PICM- 19B STEM CELL LINES ,http://www.google.com/patents/about?id=KYrKAAAAEBAJ&dq=IMMORTAL+UNIPOTENT+PORCINE+PICM-+19H+AND+PICM-+19B+STEM+CELL+LINES
WO2005089127A3,POLYMER-CERAMIC-HYDROGEL COMPOSITE SCAFFOLD FOR OSTEOCHONDRAL REPAIR ,http://www.google.com/patents/about?id=Ua6aAAAAEBAJ&dq=POLYMER-CERAMIC-HYDROGEL+COMPOSITE+SCAFFOLD+FOR+OSTEOCHONDRAL+REPAIR
WO2009052209A3,ISOLATION OF STEM CELLS AND EFFECTIVE CONTROL OF CONTAMINATION ,http://www.google.com/patents/about?id=2JbwAAAAEBAJ&dq=ISOLATION+OF+STEM+CELLS+AND+EFFECTIVE+CONTROL+OF+CONTAMINATION
WO2004066724A1,TRANSGENIC ANIMAL HAVING FATTY ACID DESATURASE AND METHOD OF PRODUCING THE SAME ,http://www.google.com/patents/about?id=s2ecAAAAEBAJ&dq=TRANSGENIC+ANIMAL+HAVING+FATTY+ACID+DESATURASE+AND+METHOD+OF+PRODUCING+THE+SAME
WO2007146432A3,PROCESSING PROCEDURE FOR PERIPHERAL BLOOD STEM CELLS ,http://www.google.com/patents/about?id=6banAAAAEBAJ&dq=PROCESSING+PROCEDURE+FOR+PERIPHERAL+BLOOD+STEM+CELLS
WO2001027266A1,DNA SEGMENTS THAT ARE USEFUL FOR SELECTING DIFFERENTIATED CELL TYPES AND THE APPLICATIONS THEREOF ,http://www.google.com/patents/about?id=fyARAAAAEBAJ&dq=DNA+SEGMENTS+THAT+ARE+USEFUL+FOR+SELECTING+DIFFERENTIATED+CELL+TYPES+AND+THE+APPLICATIONS+THEREOF
WO2007013430A1,TOOTH REGENERATION METHOD ,http://www.google.com/patents/about?id=fInOAAAAEBAJ&dq=TOOTH+REGENERATION+METHOD
WO2009009739A3,METHODS AND COMPOSITIONS FOR FACILITATING CELL DEATH OF CANCER STEM CELLS AND FOR TREATING CANCER ,http://www.google.com/patents/about?id=ecUnAQAAEBAJ&dq=METHODS+AND+COMPOSITIONS+FOR+FACILITATING+CELL+DEATH+OF+CANCER+STEM+CELLS+AND+FOR+TREATING+CANCER
WO2010025736A3,NUCLEAR RECEPTOR SENSOR SYSTEM IN TRANSGENIC ANIMAL ,http://www.google.com/patents/about?id=SB-eAAAAEBAJ&dq=NUCLEAR+RECEPTOR+SENSOR+SYSTEM+IN+TRANSGENIC+ANIMAL
WO2007011777A3,SMALL ANIMAL MODEL FOR HCV REPLICATION ,http://www.google.com/patents/about?id=Z8LLAAAAEBAJ&dq=SMALL+ANIMAL+MODEL+FOR+HCV+REPLICATION
WO2006092894A1,"HUMAN CORNEAL ENDOTHELIAL CELL-DERIVED PRECURSOR CELL AND CELL AGGREGATE, PROCESS FOR PRODUCING THE SAME, AND METHOD FOR TRANSPLANTING PRECURSOR CELL AND CELL AGGREGATE ","http://www.google.com/patents?q=HUMAN+CORNEAL+ENDOTHELIAL+CELL-DERIVED+PRECURSOR+CELL+AND+CELL+AGGREGATE,+PROCESS+FOR+PRODUCING+THE+SAME,+AND+METHOD+FOR+TRANSPLANTING+PRECURSOR+CELL+AND+CELL+AGGREGATE&scoring=1&output=rss"
WO2006128190B1,COMPOSITIONS AND METHODS FOR TREATMENT OF NEURAL DISORDERS USING TRANSFORMING GROWTH FACTOR-BETA SUPERFAMILY PROTEINS AND THEIR ANTAGONISTS ,http://www.google.com/patents/about?id=6VLUAAAAEBAJ&dq=COMPOSITIONS+AND+METHODS+FOR+TREATMENT+OF+NEURAL+DISORDERS+USING+TRANSFORMING+GROWTH+FACTOR-BETA+SUPERFAMILY+PROTEINS+AND+THEIR+ANTAGONISTS
WO2009125859A1,"DRUG, DENTAL MATERIAL, AND SCREENING METHOD ","http://www.google.com/patents/about?id=CkChAAAAEBAJ&dq=DRUG,+DENTAL+MATERIAL,+AND+SCREENING+METHOD"
WO2008153987A3,METHODS FOR DETERMINING HEPATOCELLULAR CARCINOMA SUBTYPE AND DETECTING HEPATIC CANCER STEM CELLS ,http://www.google.com/patents/about?id=m_7SAAAAEBAJ&dq=METHODS+FOR+DETERMINING+HEPATOCELLULAR+CARCINOMA+SUBTYPE+AND+DETECTING+HEPATIC+CANCER+STEM+CELLS
WO2005085425A1,METHOD OF DIFFERENTIATING MESENCHYMAL STEM CELLS INTO STEROID-PRODUCING CELLS ,http://www.google.com/patents/about?id=PyT-AAAAEBAJ&dq=METHOD+OF+DIFFERENTIATING+MESENCHYMAL+STEM+CELLS+INTO+STEROID-PRODUCING+CELLS
WO2009057165A8,"USE OF MICROVESICLES (MVS) DERIVED FROM STEM CELLS FOR PREPARING A MEDICAMENT FOR ENDO/EPITHELIAL REGENERATION OF DAMAGED OR INJURED TISSUES OR ORGANS, AND RELATED IN VITRO AND IN VIVO METHODS ","http://www.google.com/patents/about?id=aJYOAQAAEBAJ&dq=USE+OF+MICROVESICLES+(MVS)+DERIVED+FROM+STEM+CELLS+FOR+PREPARING+A+MEDICAMENT+FOR+ENDO/EPITHELIAL+REGENERATION+OF+DAMAGED+OR+INJURED+TISSUES+OR+ORGANS,+AND+RELATED+IN+VITRO+AND+IN+VIVO+METHODS"
WO2009148488A3,USE OF ONCOLYTIC HERPES VIRUSES FOR KILLING CANCER STEM CELLS ,http://www.google.com/patents/about?id=YTtWAQAAEBAJ&dq=USE+OF+ONCOLYTIC+HERPES+VIRUSES+FOR+KILLING+CANCER+STEM+CELLS
WO2010064248A3,METHODS OF DIAGNOSING AND TREATING MOTOR NEURON DISEASES ,http://www.google.com/patents/about?id=1k-ZAAAAEBAJ&dq=METHODS+OF+DIAGNOSING+AND+TREATING+MOTOR+NEURON+DISEASES
WO2001076611A1,METHOD FOR PREPARING A CELLULAR GRAFT FROM FETAL TISSUES ,http://www.google.com/patents/about?id=Z6MmAAAAEBAJ&dq=METHOD+FOR+PREPARING+A+CELLULAR+GRAFT+FROM+FETAL+TISSUES
WO2009029937A8,METHODS AND ASSAYS FOR SCREENING STEM CELLS ,http://www.google.com/patents/about?id=LCG6AAAAEBAJ&dq=METHODS+AND+ASSAYS+FOR+SCREENING+STEM+CELLS
WO2009073186A8,"OXYSTEROLS FOR ACTIVATION OF HEDGEHOG SIGNALING, OSTEOINDUCTION, ANTIADIPOGENESIS, AND WNT SIGNALING ","http://www.google.com/patents/about?id=1ZbwAAAAEBAJ&dq=OXYSTEROLS+FOR+ACTIVATION+OF+HEDGEHOG+SIGNALING,+OSTEOINDUCTION,+ANTIADIPOGENESIS,+AND+WNT+SIGNALING"
WO2005112542A3,CARTILAGE AND BONE REPAIR COMPOSITION ,http://www.google.com/patents/about?id=KeCnAAAAEBAJ&dq=CARTILAGE+AND+BONE+REPAIR+COMPOSITION
WO2004090096A3,METHODS FOR NEURAL DIFFERENTIATION OF EMBRYONIC STEM CELLS USING PROTEASE PASSAGING TECHNIQUES ,http://www.google.com/patents/about?id=TXOYAAAAEBAJ&dq=METHODS+FOR+NEURAL+DIFFERENTIATION+OF+EMBRYONIC+STEM+CELLS+USING+PROTEASE+PASSAGING+TECHNIQUES
WO2010054013A3,CELL-SCAFFOLD CONSTRUCTS ,http://www.google.com/patents/about?id=nGHRAAAAEBAJ&dq=CELL-SCAFFOLD+CONSTRUCTS
WO2004087896A3,HEPATOCYTE DIFFERENTIATION OF STEM CELLS ,http://www.google.com/patents/about?id=RKCfAAAAEBAJ&dq=HEPATOCYTE+DIFFERENTIATION+OF+STEM+CELLS
WO2008083367B1,,"/patents/css/_125226bc2914b818f5eb9d64caae1fbb/patents_homepage_bundle.css"" type=""text/css"
WO2002101057A8,GENE TRANSFER INTO PRIMATE EMBRYONIC STEM CELLS USING VSV-G PSEUDO TYPE SIMIAN IMMUNODEFICIENCY VIRUS VECTOR ,http://www.google.com/patents/about?id=DzOfAAAAEBAJ&dq=GENE+TRANSFER+INTO+PRIMATE+EMBRYONIC+STEM+CELLS+USING+VSV-G+PSEUDO+TYPE+SIMIAN+IMMUNODEFICIENCY+VIRUS+VECTOR
WO2006022091A1,METHOD OF CULTURING HUMAN BONE MARROW-ORIGIN MESENCHYMAL STEM CELLS USING HUMAN SERUM MEDIUM ,http://www.google.com/patents/about?id=Sd5fAQAAEBAJ&dq=METHOD+OF+CULTURING+HUMAN+BONE+MARROW-ORIGIN+MESENCHYMAL+STEM+CELLS+USING+HUMAN+SERUM+MEDIUM
WO2006035444A2,COMPOSITION FOR IMPROVING EFFICIENCY OF DRUG DELIVERY ,http://www.google.com/patents/about?id=t03UAAAAEBAJ&dq=COMPOSITION+FOR+IMPROVING+EFFICIENCY+OF+DRUG+DELIVERY
WO2010011879A3,METHODS AND COMPOSITIONS FOR TREATING AND PREVENTING AUTOIMMUNE DISEASES ,http://www.google.com/patents/about?id=gFGPAAAAEBAJ&dq=METHODS+AND+COMPOSITIONS+FOR+TREATING+AND+PREVENTING+AUTOIMMUNE+DISEASES
WO2003106651A3,SPERMATOGONIAL CELL LINE ,http://www.google.com/patents/about?id=mQjSAAAAEBAJ&dq=SPERMATOGONIAL+CELL+LINE
WO2009140876A1,INTEGRATION METHODS OF ENRICHING AND DETECTING RARE CELLS FROM BIOLOGICAL BODY FLUIDS SAMPLES ,http://www.google.com/patents?q=INTEGRATION+METHODS+OF+ENRICHING+AND+DETECTING+RARE+CELLS+FROM+BIOLOGICAL+BODY+FLUIDS+SAMPLES&scoring=1&output=rss
WO2010082787A3,"PHARMACEUTICAL COMPOSITION FOR BONE-DISEASE TREATMENT OR COUNTERING INFLAMMATION, COMPRISING CARTILAGE STEM CELLS AS AN ACTIVE PRINCIPLE ","http://www.google.com/patents/about?id=B8NyAQAAEBAJ&dq=PHARMACEUTICAL+COMPOSITION+FOR+BONE-DISEASE+TREATMENT+OR+COUNTERING+INFLAMMATION,+COMPRISING+CARTILAGE+STEM+CELLS+AS+AN+ACTIVE+PRINCIPLE"
WO2006085612A1,METHOD FOR PREPARATION OF NEURAL STEM CELLS ,http://www.google.com/patents/about?id=b04IAAAAEBAJ&dq=METHOD+FOR+PREPARATION+OF+NEURAL+STEM+CELLS
WO2003065881A3,MEDICAL DEVICE WITH COATING THAT PROMOTES ENDOTHELIAL CELL ADHERENCE AND DIFFERENTIATION ,http://www.google.com/patents/about?id=uMicAAAAEBAJ&dq=MEDICAL+DEVICE+WITH+COATING+THAT+PROMOTES+ENDOTHELIAL+CELL+ADHERENCE+AND+DIFFERENTIATION
WO2009061445A3,USE OF IMMUNOMODULATORY COMPOUNDS FOR THE TREATMENT OF DISORDERS ASSOCIATED WITH ENDOTHELIAL DYSFUNCTION ,http://www.google.com/patents/about?id=tMnIAAAAEBAJ&dq=USE+OF+IMMUNOMODULATORY+COMPOUNDS+FOR+THE+TREATMENT+OF+DISORDERS+ASSOCIATED+WITH+ENDOTHELIAL+DYSFUNCTION
WO2008081463A3,WATER SOLUBLE REACTIVE DERIVATIVES OF CARBOXY POLYSACCHARIDES AND FIBRINOGEN CONJUGATES THEREOF ,http://www.google.com/patents/about?id=JlvOAAAAEBAJ&dq=WATER+SOLUBLE+REACTIVE+DERIVATIVES+OF+CARBOXY+POLYSACCHARIDES+AND+FIBRINOGEN+CONJUGATES+THEREOF
WO2006093172A1,METHOD FOR IN VITRO AMPLIFICATION OF ADULT STEM CELLS ,http://www.google.com/patents/about?id=J1GoAAAAEBAJ&dq=METHOD+FOR+IN+VITRO+AMPLIFICATION+OF+ADULT+STEM+CELLS
WO2009030092A9,"CULTURE MEDIUM AND METHOD FOR IN VITRO CULTURING HUMAN ADULT PRIMARY MESENCHYMAL STEM CELLS ON A LARGE SCALE, PRIMARY MESENCHYMAL STEM CELLS OBTAINED BY THE METHOD, THE USES THEREOF ","http://www.google.com/patents?q=CULTURE+MEDIUM+AND+METHOD+FOR+IN+VITRO+CULTURING+HUMAN+ADULT+PRIMARY+MESENCHYMAL+STEM+CELLS+ON+A+LARGE+SCALE,+PRIMARY+MESENCHYMAL+STEM+CELLS+OBTAINED+BY+THE+METHOD,+THE+USES+THEREOF&scoring=1&output=rss"
WO2004061125A3,"COMPOSITIONS, METHODS AND SYSTEMS FOR INFERRING BOVINE TRAITS ","http://www.google.com/patents/about?id=0_6vAAAAEBAJ&dq=COMPOSITIONS,+METHODS+AND+SYSTEMS+FOR+INFERRING+BOVINE+TRAITS"
WO2003012060A9,CELLULAR COMPOSITIONS WHICH FACILITATE ENGRAFTMENT OF HEMATOPOIETIC STEM CELLS WHILE MINIMIZING THE RISK OF GVHD ,http://www.google.com/patents/about?id=wMKUAAAAEBAJ&dq=CELLULAR+COMPOSITIONS+WHICH+FACILITATE+ENGRAFTMENT+OF+HEMATOPOIETIC+STEM+CELLS+WHILE+MINIMIZING+THE+RISK+OF+GVHD
WO2010014857A3,CHROMOSOME THERAPY ,http://www.google.com/patents/about?id=W43VAAAAEBAJ&dq=CHROMOSOME+THERAPY
WO2007059341A3,PYRAZOLOTHIAZOLE PROTEIN KINASE MODULATORS ,http://www.google.com/patents/about?id=eRujAAAAEBAJ&dq=PYRAZOLOTHIAZOLE+PROTEIN+KINASE+MODULATORS
WO2007147600A3,DIFFERENTIAL IL-4 AND/OR IL-10 CYTOKINE EXPRESSION IN HUMAN CANCER ,http://www.google.com/patents/about?id=CFDLAAAAEBAJ&dq=DIFFERENTIAL+IL-4+AND/OR+IL-10+CYTOKINE+EXPRESSION+IN+HUMAN+CANCER
WO2009029235A3,"PEPTIDES AND PROTEINS FOR EARLY LIVER DEVELOPMENT AND ANITIBODIES THERETO, AND THEIR USE IN THERAPEUTIC DIAGNOSIS AND TREATMENT ","http://www.google.com/patents/about?id=SoDLAAAAEBAJ&dq=PEPTIDES+AND+PROTEINS+FOR+EARLY+LIVER+DEVELOPMENT+AND+ANITIBODIES+THERETO,+AND+THEIR+USE+IN+THERAPEUTIC+DIAGNOSIS+AND+TREATMENT"
WO2010033643A3,SMALL MOLECULE COMPOUNDS FOR STEM CELL DIFFERENTIATION ,http://www.google.com/patents/about?id=oobVAAAAEBAJ&dq=SMALL+MOLECULE+COMPOUNDS+FOR+STEM+CELL+DIFFERENTIATION
WO2008002946A3,METHOD OF MODULATING NEURITE OUTGROWTH BY THE USE OF A GALANIN-3 RECEPTOR ANTAGONIST ,http://www.google.com/patents/about?id=2LunAAAAEBAJ&dq=METHOD+OF+MODULATING+NEURITE+OUTGROWTH+BY+THE+USE+OF+A+GALANIN-3+RECEPTOR+ANTAGONIST
WO2005005601A3,COMPOSITIONS AND METHODS FOR TREATING AND DIAGNOSING CANCER ,http://www.google.com/patents/about?id=4c-oAAAAEBAJ&dq=COMPOSITIONS+AND+METHODS+FOR+TREATING+AND+DIAGNOSING+CANCER
WO2006124149A8,CONTAINER FOR TRANSPORTING TEMPERATURE CONTROLLED ITEMS ,http://www.google.com/patents/about?id=rsqYAAAAEBAJ&dq=CONTAINER+FOR+TRANSPORTING+TEMPERATURE+CONTROLLED+ITEMS
WO2009116893A1,METHOD FOR PRODUCING ENDOTHELIAL CELLS (VARIANTS) ,http://www.google.com/patents/about?id=1L3nAAAAEBAJ&dq=METHOD+FOR+PRODUCING+ENDOTHELIAL+CELLS+(VARIANTS)
WO2006000576B1,METHODS AND COMPOSITIONS TO PROMOTE BONE HOMEOSTASIS ,http://www.google.com/patents/about?id=jr-aAAAAEBAJ&dq=METHODS+AND+COMPOSITIONS+TO+PROMOTE+BONE+HOMEOSTASIS
WO2008029148A3,CARTILAGE REPAIR ,http://www.google.com/patents/about?id=nbMnAAAAEBAJ&dq=CARTILAGE+REPAIR
WO2009089067A3,METHODS AND COMPOSITIONS FOR IDENTIFYING UNDIFFERENTIATED STEM CELLS AND ASSESSING CELL HEALTH ,http://www.google.com/patents/about?id=uZjwAAAAEBAJ&dq=METHODS+AND+COMPOSITIONS+FOR+IDENTIFYING+UNDIFFERENTIATED+STEM+CELLS+AND+ASSESSING+CELL+HEALTH
WO2004098669B1,INJECTABLE CROSS-LINKED POLYMERIC PREPARATIONS AND USES THEREOF ,http://www.google.com/patents/about?id=yFLSAAAAEBAJ&dq=INJECTABLE+CROSS-LINKED+POLYMERIC+PREPARATIONS+AND+USES+THEREOF
WO2003087333A3,"MODULATION OF STEM AND PROGENITOR CELL DIFFERENTIATION, ASSAYS, AND USES THEREOF ","http://www.google.com/patents/about?id=VFiVAAAAEBAJ&dq=MODULATION+OF+STEM+AND+PROGENITOR+CELL+DIFFERENTIATION,+ASSAYS,+AND+USES+THEREOF"
WO2009049734A3,COSMETIC METHOD FOR INCREASING THE PIGMENTATION OF THE SKIN USING MELANOCYTE PRECURSOR CELLS ,http://www.google.com/patents/about?id=9H3lAAAAEBAJ&dq=COSMETIC+METHOD+FOR+INCREASING+THE+PIGMENTATION+OF+THE+SKIN+USING+MELANOCYTE+PRECURSOR+CELLS
WO2008134759A3,TREATMENT OF MYELOPROLIFERATIVE DISORDERS WITH ADAPTOR PROTEIN LNK ,http://www.google.com/patents/about?id=EF_RAAAAEBAJ&dq=TREATMENT+OF+MYELOPROLIFERATIVE+DISORDERS+WITH+ADAPTOR+PROTEIN+LNK
WO2003050250A3,CHONDROCYTE PRECURSORS DERIVED FROM HUMAN EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=82yHAAAAEBAJ&dq=CHONDROCYTE+PRECURSORS+DERIVED+FROM+HUMAN+EMBRYONIC+STEM+CELLS
WO2004012759B1,USE OF ERYTHROPOIETIN ,http://www.google.com/patents/about?id=Vo3WAAAAEBAJ&dq=USE+OF+ERYTHROPOIETIN
WO2006014159A3,METHODS OF USING REGENERATIVE CELLS IN THE TREATMENT OF MUSCULOSKELETAL DISORDERS ,http://www.google.com/patents/about?id=6OLSAAAAEBAJ&dq=METHODS+OF+USING+REGENERATIVE+CELLS+IN+THE+TREATMENT+OF+MUSCULOSKELETAL+DISORDERS
WO2007136760A3,METHOD OF GROWTH OF MESENCHYMAL CELLS UNDER NON-ADHERENT CONDITIONS FOR CLINICAL APPLICATIONS ,http://www.google.com/patents/about?id=dEXNAAAAEBAJ&dq=METHOD+OF+GROWTH+OF+MESENCHYMAL+CELLS+UNDER+NON-ADHERENT+CONDITIONS+FOR+CLINICAL+APPLICATIONS
WO2007121464A3,DETECTION OF CIRCULATING ENDOTHELIAL CELLS ,http://www.google.com/patents/about?id=e4bHAAAAEBAJ&dq=DETECTION+OF+CIRCULATING+ENDOTHELIAL+CELLS
WO2002074946A3,METHOD FOR GENERATING INSULIN-SECRETING CELLS SUITABLE FOR TRANSPLANTATION ,http://www.google.com/patents/about?id=qg6dAAAAEBAJ&dq=METHOD+FOR+GENERATING+INSULIN-SECRETING+CELLS+SUITABLE+FOR+TRANSPLANTATION
WO2008142693A8,REGULATION OF MYELINATION BY NECTIN-LIKE (NECL) MOLECULES ,http://www.google.com/patents/about?id=8q_RAAAAEBAJ&dq=REGULATION+OF+MYELINATION+BY+NECTIN-LIKE+(NECL)+MOLECULES
WO2008036802A3,ANTIBODY-BASED ARRAYS FOR DETECTING MULTIPLE SIGNAL TRANSDUCERS IN RARE CIRCULATING CELLS ,http://www.google.com/patents/about?id=KNKvAAAAEBAJ&dq=ANTIBODY-BASED+ARRAYS+FOR+DETECTING+MULTIPLE+SIGNAL+TRANSDUCERS+IN+RARE+CIRCULATING+CELLS
WO2003043588A1,NONHUMAN MODEL ANIMAL UNRESPONSIVE TO IMMUNOPOTENTIATING SYNTHETIC COMPOUND ,http://www.google.com/patents/about?id=FA2XAAAAEBAJ&dq=NONHUMAN+MODEL+ANIMAL+UNRESPONSIVE+TO+IMMUNOPOTENTIATING+SYNTHETIC+COMPOUND
WO2005007073A3,EX VIVO PROGENITOR AND STEM CELL EXPANSION FOR USE IN THE TREATMENT OF DISEASE OF ENDODERMALLY-DERIVED ORGANS ,http://www.google.com/patents/about?id=DTekAAAAEBAJ&dq=EX+VIVO+PROGENITOR+AND+STEM+CELL+EXPANSION+FOR+USE+IN+THE+TREATMENT+OF+DISEASE+OF+ENDODERMALLY-DERIVED+ORGANS
WO2010017216A3,MESENCHYMAL STROMAL CELL POPULATIONS AND METHODS OF ISOLATING AND USING SAME ,http://www.google.com/patents/about?id=YKjVAAAAEBAJ&dq=MESENCHYMAL+STROMAL+CELL+POPULATIONS+AND+METHODS+OF+ISOLATING+AND+USING+SAME
WO2001034645A3,MUTATED IL-13 MOLECULES AND THEIR USES ,http://www.google.com/patents/about?id=KQLWAAAAEBAJ&dq=MUTATED+IL-13+MOLECULES+AND+THEIR+USES
WO2007035843A3,METHODS AND COMPOSITIONS FOR ORGAN AND TISSUE FUNCTIONALITY ,http://www.google.com/patents/about?id=uwJqAQAAEBAJ&dq=METHODS+AND+COMPOSITIONS+FOR+ORGAN+AND+TISSUE+FUNCTIONALITY
WO2007028101A3,OSTEOGENIC AND ANTI-ADIOGENIC OXYSTEROLS ,http://www.google.com/patents?q=OSTEOGENIC+AND+ANTI-ADIOGENIC+OXYSTEROLS&scoring=1&output=rss
WO2007044026A3,COMPOSITIONS COMPRISING MODIFIED COLLAGEN AND USES THEREFORE ,http://www.google.com/patents/about?id=X5GwAAAAEBAJ&dq=COMPOSITIONS+COMPRISING+MODIFIED+COLLAGEN+AND+USES+THEREFORE
WO2007062387B1,HAIR GRAFTS DERIVED FROM PLUCKED HAIR ,http://www.google.com/patents/about?id=DAGjAAAAEBAJ&dq=HAIR+GRAFTS+DERIVED+FROM+PLUCKED+HAIR
WO2003059276B1,"NOVEL MAMMALIAN MULTIPOTENT STEM CELLS AND COMPOSITIONS, METHODS OF PREPARATION AND METHODS OF ADMINISTRATION THEREOF ","http://www.google.com/patents/about?id=YfKFAAAAEBAJ&dq=NOVEL+MAMMALIAN+MULTIPOTENT+STEM+CELLS+AND+COMPOSITIONS,+METHODS+OF+PREPARATION+AND+METHODS+OF+ADMINISTRATION+THEREOF"
WO2004018658A1,HUMAN BONE STEM CELLS ,http://www.google.com/patents/about?id=_p-cAAAAEBAJ&dq=HUMAN+BONE+STEM+CELLS
